id,English,Twi
id_u7n5qjpkam,"Plants cultivated include plantains, yams, manioc, corn, sweet potatoes, millet, beans, onions, peanuts, tomatoes, and many fruits.","Afifideɛ a wodua no bi ne brɔdeɛ, bayerɛ, manioc, aburo, abrɔdwoma, atoko, adua, ayɛyɛde, atoko, ntosi, ne nnuaba pii."
id_m7p6c1zllc,She ran to hug her father when he came back home from work.,Otuu mmirika kɔyɛɛ ne papa atuu bere a ofii adwuma baa fie no.
id_7g5e74h5w7,He often feel sick,Ne bo taa fono no.
id_53ifnnkexg,Citizens have come out to donate money and other products to the coronavirus taskforce.,Ɔman mma apue sɛ wɔrebɛto sika ne nneɛma foforɔ ama coronavirus adwumakuo no.
id_240f7w8fxf,this disease mostly affects women inside their vagina.,Saa yadeɛ yi taa ha mmaa titiri pa ara wɔ wɔn baa mu anaa wɔn akosua kumaa no mu.
id_urt01eytk9,If your life is in danger then relocate.,Sɛ wo nkwa da asiane mu a ɛnde tu kɔ baabi foforo.
id_gyxtxstkkh,"they love people, they have faith, and they are not difficult.","Wᴐpԑ nnipa pa ara, wᴐwᴐ gyedie, na wᴐnyԑ kyenkyenenn."
id_d6245nrwir,Prevents heart disease,Ɛsi akomayareɛ ano kwan
id_ut21dts3et,Not all information from the government should be disclosed to the public.,Ɛnyɛ nsɛm a efi aban hɔ nyinaa na ɛsɛ sɛ wɔda no adi kyerɛ ɔmanfo.
id_bsibxqcxkw,Farmers were forced to plant mangoes and citrus fruits.,Wɔhyɛɛ akuafo no ma woduaa mango ne nnuaba ahorow.
id_z7xw68450z,The task force has diligently served the public.,Adwumakuo no de nsiyɛ asom ɔmanfoɔ.
id_t8zvs8hrj9,Mothers who work full time spend less time with their children.,Ɛnanom a wɔde wɔn bere nyinaa yɛ adwuma no nnya bere pii mma wɔn mma.
id_wx8utxgtsv,That alone instills in them a great deal of joy.,Ɛno nko ara de anigyeɛ kɛseɛ bi wura wɔn mu.
id_6m73ixia2x,Drivers with vehicles in the poor mechanical state should be made to pay fines.,Ɛsɛ sɛ wɔma karkafo a wɔn kar ntumi nyɛ adwuma yiye no tua ka.
id_urbf53ir7q,People have been convicted over cases of gender based violence.,Wɔabu nkorɔfoɔ fɔ wɔ nsɛm a ɛfa basabasayɛ a ɛgyina ɔbarima ne ɔbea ntam ho.
id_oyi6hnlri1,This made the Bono people very wealthy and people from all over the country and even other countries weighed their money in the Bono city,Ɛnam wei so maa Abonofoↄ bɛyɛɛ adefoↄ pa ara a na nnipa firi ↄman yi mu nyinaa ne mpo aman afoforↄ so kↄkari wↄn sika wↄ Bonoman mu.
id_ynlnt5cbf6,Farmers need to add value to their farming products.,Ɛsɛ sɛ akuafo de biribi ka wɔn nnɔbae no ho.
id_l64eqwsyj0,"You may be a little confused, because clothes are not worn in Akan, but I believe today's lesson will help you to understand some of the basics of clothes.","Ebia ɛbɛyɛ wo naa kakra, ɛfiri sɛ ntoma deɛ, ɛnyɛna wɔ Akanman mu, nanso megye di sɛ ɛnnɛ adesua yi bɛboa wo ama woahunu ntoma ho mpaninsɛm bi."
id_wdrqx7y23y,"Research shows that, because Nana Kwaakye Ameyaw has money, his queen with him said that, he will never become poor; there will be a gap between them.","Nhwehwɛmu kyerɛ sɛ, sika a na Nana Kwaakye Ameyaw wɔ nti, ne hemmaa a ɔka ne ho kaa sɛ, ɔno deɛ hia a ɛde hia deɛ, ɔnni bi da; ɔne no to nkwanta a wɔapae."
id_mq8eic96a2,"He who did not have meat to eat at that time, his food was not satisfactory because, they did not have the milk to make bread.","Deɛ wannya nam a ɔbɛdi tuku saa berɛ no, na n'aduane nka se ɛfiri sɛ, na wɔnnya mmire nyɛ nkwan."
id_4wq1sys2iu,"Among the many contestants, only one can merge as the winner.","Wɔ akansifoɔ bebree no mu no, baako pɛ na obetumi epue sɛ nkonimdifoɔ."
id_rsbwfzicy9,People lack funds to pay for rent in urban areas due to high unemployment rate,Nkorɔfoɔ nni sika a wɔde bɛtua ɛdan ka wɔ kuro kɛseɛ mu ɛnam adwuma ɛnni hɔ adɔɔso nti.
id_xga0tqm3ha,"In part, canned and canned foods also often contain substances that are harmful to our health.","Ↄfa bi mu no, nnuane a wɔayɛ agu ntoa ne nkonkuraa mu nso taa kura nneɛma a ɛha yɛn apɔmuden."
id_3wmiom87je,More people are getting infected with coronavirus in Ghana on a daily basis,Nnipa pii renya korona nsanyare yi wɔ Ghana da biara da
id_93sjgk7bsa,School fees money should be used for examination fees too.,ɛsɛ sɛ wɔde sukuu ka sika di dwuma de yɛ sɔhwɛ ho ka nso.
id_9bbg4aysls,"Then, on his confession, he wrote that he was honest and always stood for the truth.","Afei, n’anodisɛm no so no, ɔtwerɛɛ sɛ ɔyɛ nokwafoɔ ɛnna berɛ biara no ɔgyina nokorɛ afa."
id_zbxa5jhuel,Human settlement could lead to the destruction of the environment.,Nnipa a wɔbɛtra hɔ no betumi ama nneɛma a atwa yɛn ho ahyia asɛe.
id_zp9lj8y6ei,"Hair- Greens, beans, salmon, yoghurt, guava, chicken, sweet potato, cinnamon, eggs.","Nwii - nhabammono, adua, saamɔn, yogɔto, guava, akokɔnam, aborɔdwomaa, sinamɔn, nkosua."
id_dmwijt05rp,He spreads rumours to cause fights among his friends.,Ɔtrɛw nsɛm mu de ntɔkwaw ba ne nnamfo mu.
id_01lkzlfr3f,"the first district in the Ashanti region whose people live in extreme poverty, according to the research is the Sekyere Afram Plains North district.","Mansini a ɛdi kan wɔ Asante Mantam mu a wɔn ho kyere wɔn pa ara, sɛdeɛ nhwehwɛmu no kyerɛ, ne Sekyere Afram Plains Atifi Famfoɔ."
id_ugd0drbpou,Most of the land has been left bare.,Wɔagyaw asase no fã kɛse no ara a ato hɔ kwa.
id_gh3agkap65,"Probably you have heard that symbols speak; you may know, you may have forgotten, or you may not know at all. I am, however, informing you that there are a lot of ways to communicate with symbols in Akanland.","Ebia na woate sɛ nsɛnkyerɛne kasa, ebi a wonim dada, ebi nso a wo werɛ afi, anaa wonnim koraa a, mereka akyerɛ wo sɛ, Akanman mu no akwannuasa a wɔfa so kasa no bi nam nsɛmkyerɛnne so."
id_w0380o6vie,Hospitals should be well -stocked with all requirements to provide quality services.,Ɛsɛ sɛ wɔde ahwehwɛde ahorow nyinaa ahyɛ ayaresabea ahorow mu yiye na ama wɔde nnwuma a ɛfata ama.
id_8mkccx4ghe,"For this reason, when a person falls sick, they consume much time.","Ne saa nti sɛ obi apɔmuden ho ka a, ne berɛ nyinaa kɔ atwee."
id_u1rg50tvpm,The officer died because of a mistake during deployment.,Ɔsraani panyin no wui esiane mfomso bi a odii bere a wɔde no kɔe no nti.
id_swv7sadkhk,"After she finished preparing the soup, she kept her words by giving some of it to her neighbors for a taste","Ɔwiee nkwan no, ɔde ɔseɛ yɛɛ ɔyɔ maa n'afipamfoɔ no bi ka hwɛeɛ."
id_ui04fnazn1,Border districts were put in quarantine because of the pandemic.,Wɔde ɔhye so amansin too afiase esiane ɔyaredɔm no nti.
id_dhc1v9bljl,Protect you and your family.,Bᴐ wo ne w’abusua ho ban.
id_bcvs8esz66,The ban should be lifted after the laboratory test results.,Ɛsɛ sɛ woyi bara a wɔabara no fi hɔ bere a wɔayɛ nhwehwɛmu a wɔyɛe wɔ aduruyɛdan mu no akyi.
id_jm2yf8wdpu,The trees illegally cut are exported outside the country.,Wɔde nnua a wɔatwa wɔ ɔkwan a mmara mma ho kwan so no kɔ amannɔne.
id_65u4i6u0nk,"Their response is ""Aso-na"" or ""Ofori-Na"".",Wɔn nnyesoɔ ne “Aso-na” anaa “Ofori-Na”.
id_ppbslovy7m,The team was given a free kick in the last ten minutes.,Wɔmaa kuo no kwan ma wɔbɔɔe wɔ simma du a na aka no mu.
id_69qdi31l14,"This is a law that really works, so let's make sure that the wicked who commit this crime don't walk around without even being afraid of their sin.","Wei yε mmara a εyε adwuma ankasa, εno nti momma yεnhwε sε abɔnefoɔ a wɔdi saa abɔnefosεm yi bεnenam hɔ kwa a wɔn bɔne no ho hu biara ntɔ wɔn so mpo."
id_q1yhvptpoy,"Then, he produced a newspaper entitled ""The Times of West Africa"" ​​which referred to the ""Africa Times"" written in Ghana.","Afei, ɔyɛɛ nkoowaa nkrataa a na wato din ""The Times of West Africa"" a ɛkyerɛ ""Abibifoɔ mmerɛ"" a na wɔtwerɛ no wɔ Ghana."
id_ybdavq9whj,This means that advanced and secondary schools are more likely to face these problems.,"Yei kyerɛ sɛ, adantam ne ntoasoɔ sukuu pa ara na wɔtaa hyia saa ɔhaw ahodoɔ yinom."
id_3kbxvkp2an,Some people do things for their personal gain.,Nnipa binom yɛ nneɛma de hwehwɛ wɔn ankasa mfaso.
id_694lf3u9u2,The district pledged to take care of the deceased's family werfare.,Mansini no hyɛɛ bɔ sɛ wɔbɛhwɛ sika a wɔgyegye de hwɛ owufoɔ bi abusuafoɔ no
id_d7uihxil77,"BBC news announced that, a family member of the old man saw him lying so weak on the floor with blood on him.","Amanebɔ a BBC de too dwa ne sɛ, ɔpanin yi busuani bi hunuu sɛ ɔpanin no da hɔ a wayɛ mmrɛ ama mogya repram no."
id_g3hvae3jbe,"You do all this to be able to protect certain types of evidence other than condoms, hair etc. that the police will need to help you.","Woyε weinom nyinaa a wobεtumi abɔ adanseε ahodoɔ bi tɛ kɔndɔm, nwi ne deɛ ɛkeka ho a apolisifoɔ bεhia de aboa wo no ho ban."
id_lg06bzz80z,Sometimes people need a reason to believe in something.,"Ɛtɔ da bi a, nkurɔfo hia biribi a wobegyina so agye biribi adi."
id_nmcie6dlob,Resources are allocated to areas considered to be beneficial.,Wɔkyekyɛ nneɛma mu ma mmeae a wobu no sɛ mfaso wɔ so.
id_8yzmeygle4,"Despite his accident, the parliamentary representative has had several positions in government.","Ɛmfa ho ne akwanhyia no, mmarahyɛ bagua no ananmusifo no anya dibea ahorow pii wɔ aban mu."
id_mfpyavwwmo,"The types of mashroom used included dommo, sibire, nkankom and soil.","Mmire ahodoɔ a na wɔdi no binom ne dommo, sibire, nkankom ne asaseɛ."
id_3gttkz8uzq,Let us invite farmers to participate in this forum.,Momma yɛnnto nsa nfrɛ akuafoɔ sɛ wɔmfa wɔn ho nhyɛ saa nhyiamu yi mu.
id_gqn26vr3ly,Other teachers have decided to join the motorcycle business.,Akyerɛkyerɛfo afoforo asi gyinae sɛ wɔbɛka moto adwuma no ho.
id_cvpuh8nyf8,Authorities find challenges when evicting those settled in wetlands.,Atumfoɔ hu nsɛnnennen bere a wɔpam wɔn a wɔakɔtena nsuten mu no.
id_r0lgl718k6,"but when you are with them it is full of happiness, they are truthful, and they very strong but sometimes too they become very weak.","Nanso sε wowᴐ wᴐn nkyεn a εyε anigyeε kεkε, wᴐyε anokwafoᴐ, na wᴐn ho yε hye, na εtᴐ da nso a wᴐyε mmrε."
id_bo2beyvw1e,More well s are being constructed for ease of access to safe water.,Wɔresisi abura pii sɛnea ɛbɛyɛ a ɛbɛyɛ mmerɛw sɛ wobenya nsu pa.
id_9abh64vguv,"The area of ​​the tumor may become swollen because of a small amount of blood that can flow to the area, or because there is no blood flow at all.","Beaeԑ a ekuro no tᴐ no tumi yԑ nwununwunuunwunu ԑsiane mogya kumaa bi a ԑtumi kᴐ saa beaeԑ hᴐ no, anaa ԑsiane sԑ mogya ntumi nkᴐ hᴐ koraa no nti."
id_kkbeg5xi9f,The police fired teargas at the people who were demonstrating,Polisifo no totow mframa a ɛma nnipa tiw guu nnipa a na wɔreyɛ ɔyɛkyerɛ no so
id_ze2qnxp4b3,Zinc is another nutrient that is said to be of a high quantity in palm weevil larvae.,Ahoɔdennuro foforɔ a animdefoɔ kyerɛ sɛ ɛdɔɔso wɔ akɔkono mu pa ara ne Zink.
id_11ead2ukb2,The village leader presented the paper to the district task force.,Akuraa no ase kannifo no de krataa no maa ɔmantam no adwumayɛkuw no.
id_3cmbek2ldv,These nutrients are very helpful in keeping the cells active and strong.,Saa nnuanennuro yi yε adeε a εboa ma nkwammoa no nya ahokeka ne ahoᴐden pa ara.
id_autripcso0,Ebenezer Ako-Adjei was born in a small town called Adjei village somewhere in Akyem Abuakwa.,Wɔwoo Ebenezer Ako-Adjei wɔ kuro ketewa bi a wɔfrɛ no Adjei kurom a ɛwɔ Akyem Abuakwa hɔ baabi.
id_nuhi9q87iu,"The prices of cement have been increased, and now a bag of cement costs GHȼ 80. The increase is attributed to the rising costs of the ingredients used in manufacturing cement.",Wɔatoto sɛmɛnte boɔ mu prɛko pɛ ama seesei sɛmɛnte baage baako boɔ boro GHȼ 80 ɛsiane kɔ a nneɛma a wɔde yɛ sɛmɛnte no boɔ kɔ soro no nti.
id_tuyku186si,Children are taught how to read and write from schools.,Wɔkyerɛ mmofra sɛnea wɔkenkan ade na wɔkyerɛw fi sukuu ahorow mu.
id_s5tenwgdes,Mr. Bagbin's trial went so far as to put the Akwanya Councilors' proposal before them all in Parliament for a decision.,"Owura Bagbin asɛnnie no kɔsii sɛ, wɔde Akwanya Agyinatufoɔ no nsusuiɛ no bɛto wɔn nyinaa anim wɔ Mmarahyɛbadwam hɔ ama wɔasi ho gyinaeɛ."
id_xcdox9g7ha,The doctor in the clinic referred her to the nearby hospital.,Dɔkotani a ɔwɔ kliniki hɔ no yii no sɛ ɔnkɔ ayaresabea kɛseɛ a ɛbɛn hɔ no mu
id_7h5p8i8sda,"Even if he work hard in school, and gets the job his parents want him to do, he does it with sadness and bad heart.","Mpo ɔtumi yere ne ho wɔ sukuu mu, na ɔkɔduru adwuma a n'awofoɔ ahyɛ no ama ɔyɛ no ho a, ɔmfa anigyeɛ ne akoma pa nyɛ."
id_l8ntlx6txj,"Because of our expanding understanding of science, infectious diseases are no longer associated with outdated belief systems and are instead treated using cutting-edge medical procedures.","Ɛnnɛ yi, ɛnam abɔdeɛ mu nyansapɛ mu nkankɔ nti, kuro bi mu nsaeyareɛ no sa no mfa tete gyidie no so bio, na mmom wɔnam abɛɛfo ayaresa mu nimdeɛ te sɛ abota so sa saa nyarewa yi."
id_1ur35rwz87,The different ways to stay away from this Disease.,Kwan Ahodoɔ a Yɛbɛtumi Afa So Atwe Yɛn Ho Afiri Yadeɛ Yi Ho.
id_fvqx3vepdh,"Because of this, in tradition, it is the King of Ashantis that buries every Anlo Awoamefia who passes way","Yei nti, amammerɛ mu no, ɛyɛ Asantehene na ɔsie Anlo Awoamefia biara a ɔbɛkɔ akuraa."
id_ant4gthqw8,Most people buy newspapers after reading some interesting headlines.,Nnipa dodow no ara tɔ atesɛm nkrataa bere a wɔakenkan nsɛmti bi a ɛyɛ anigye awie no.
id_e6gkujwvxg,"But, the believe behind these taboos is that, if the pregnant woman has a glance of disguised things, it can make her be afraid ,this can make the woman deliver at the spot while her labor time is not due.","Nanso, adwene a na ɛtaa saa akyiwadeɛ yi akyi pa ara ne sɛ, sɛ ɔpemfoɔ no ani bɔ biribi a ɛyɛ tan so saa a, ɛbɛtumi ama ne yam ahye no, na yei bɛtumi ama awoɔ aka no prɛko pɛ wɔ berɛ a ebia na n'awoɔ berɛ nsoeɛ."
id_8an3hqkpgc,"But the Senator shook his head at the American recognition documents he rejected, and he declared that he had rejected Ivory Coast's as well.","Nanso Mmarahyɛbadwani yi popoo ne ti wɔ America nkrataa a ɛkyerɛ sɛ ɔyɔ ɛhɔ ni no ho a wannye antom, na ɔpaee mu kaa sɛ wapo Ivory Coast deɛ no nso."
id_3q7he77mfe,The police acted bitterly to the peaceful demonstrators.,Polisifo yɛɛ wɔn ade denneennen kyerɛɛ wɔn a wɔyɛɛ ɔyɛkyerɛ asomdwoe mu no.
id_i8hubwxm2g,"and again, it was said that, about 4% of the total houses cannot distilled water and make it clean before drinking or using it somethin else.","Bio nso, wɔkyerɛ sɛ, afie ahodoɔ bɛyɛ 4% na wɔtumi siesie nsuo yie ansa na wɔanom anaasɛ wɔde adi dwuma."
id_z959r7yx0o,Some students cannot afford daily transport to school so they fundraised and bought a school bus.,Asuafoɔ binom ntumi ntua kar a wɔde bɛkɔ sukuu da biara enti wɔboaboaa sika ano na wɔtɔɔ sukuu bɔs.
id_0aj7b4m6j2,Sometimes the fear our work can scare us!,"Ɛtɔ da a, nnwuma a ɛsɛ sɛ yɛyɛ no ho suro bɛtumi ama ehu aka yɛn!"
id_z6vfp8mcug,"During that time, Lisbon sought to monopolize all trade in the region in royal hands.","Saa bere no mu no, Lisbon hwehwɛɛ sɛ ɔde ɔmantam no mu aguadi nyinaa bɛhyɛ ahemfo nsam."
id_sv5fxk7gx9,"they call the place were they destroy their guns "" Diatuom"".",Wɔfrɛ saa beaeɛ a wɔsɛee wɔn atuo no “Diatuom”.
id_h90s0p2uiq,Farmers after harvesting will have a ready market for their produce.,"Sɛ akuafo twa wɔn nnɔbae wie a, wobenya atɔfoɔ."
id_zoxp2cdw12,Cooking for Homowo Saturday begins around 4am on Saturday in most Ga homes to ensure it is ready for sprinkling at 7am.,Homowo Kwasida nonoa aduane no fi ase bɛyɛ anɔpa nnɔnnan Kwasida wɔ Ga afie dodoɔ no ara mu de hwɛ hu sɛ ayɛ krado sɛ wɔbɛpetepete so anɔpa nnɔnson.
id_uornjlch18,"For this reason, take god care of yourself, do not be too anxious, be happy, and try seeking peace in any situation, in order not to cause too much pain in your brain which can lead to mental illness.","Ɛno nti hwɛ wo ho so yie, susu ma nneɛma nkyere wo so, ma w'ani ngye, na pɛ asomdwoeɛ wɔ tebea biara mu, na ɛho adwennwene pii ankɔfa adwenemuhaw ammerɛ wo."
id_a6vtlr4c5f,"The police is there to promote law and order, not to scare people.","Polisifo wɔ hɔ sɛ wɔbɛhyɛ mmara ne nhyehyɛe ho nkuran, na ɛnyɛ sɛ wɔbɛbɔ nkurɔfo hu."
id_ookg24g7an,"Some situations frustrate people to the extreme, causing them to lose hope.","Tebea hodoɔ bi ma nkurɔfoɔ abam bu ma ɛtra so, na ɛma wɔn anidaso hwere."
id_x6miq3ncij,"People with disabilities need our support, emphasizing the importance of providing assistance and inclusivity.","Nnipa a wɔadi dɛm hia yɛn mmoa, na yɛsi hia a ɛho hia sɛ yɛde mmoa ma na yɛma obiara ka ho so dua."
id_lqjc5o6762,I will postpone my traditional wedding until next year due to the pandemic outbreak.,Mede me amammerɛ ayeforohyia no bɛto nkyɛn akosi afe a edi hɔ no esiane ɔyaredɔm a ɛpae gui nti.
id_2gxbfym5sb,It may be hepatitis or some other illness manifesting itself.,Ebia na ɛyɛ brɛboɔ mu yadeɛ anaa yadeɛ foforɔ bi na ɛreda ne ho adi.
id_x41ga9rvdf,"The workers are not satisfied with the working conditions, leading to discontentment.",Adwumayɛfoɔ no ani annye adwuma nhyehyɛeɛ no ho na amma ansɔ wɔn ani.
id_28b1htryib,Issuing water arrear payments requests should be done after coronavirus disease .,"Ɛsɛ sɛ nsuo tua ho ka no, wɔde ma no wɔ coronavirus yareɛ akyi ."
id_1werq0tgxm,He used it that way in the movie known to most as 'Mr. Bean' in the.,Ɔde yɛɛ adwuma saa wɔ sini a dodoɔ no ara nim no sɛ ‘Mr. Bean’ mu.
id_du2nawyjs9,The Ghana wildlife authority reclaimed the boundaries of Ajai wildlife reserve.,Ghana wuram mmoa ho adwumayɛbea no san gyee Ajai wuram mmoa akorae no ahye.
id_ra3khsesod,"in this district, Wasa Amanfi central district is the leading district in terms of poverty.","Saa mantam yi mu no, Wasa Amanfi Mfimfini fam mansini no na wɔdi kan wɔ ahokyerɛ yi mu."
id_7rvp7uotwo,The twenty six year old woman was arrested for allegedly defiling a boy.,Wɔkyeree ɔbea a wadi mfe aduonu nsia no sɛ ɔde ne ho agu abarimaa bi ho fĩ.
id_q1w5i519g6,"Therefore watch the way you walk, pay attention to it.","Ɛno nti hwɛ kwan a wofa so fa wo ho no yie, ma w'ani nkɔ ho."
