id,Twi
id_7d3e6aifyn,awogye ho kwan fi ase ansa na ɛda a wɔhwɛ kwan sɛ wɔbɛwo wo ba no ansa.
id_ayq58hel1l,Wɔn a wɔpɛ sɛ wɔpaw wɔn no dii ako wɔ wɔn a wɔtow aba no mfinimfini.
id_w6vz1vvns6,Akwahosan ho mmeae bi wɔ akyirikyiri na mmea ntumi nkɔ hɔ.
id_g0uhroq16m,Ɛsɛ sɛ mansini no nya nhyehyɛeɛ a ɛbɛboa wɔn ama wɔatumi de wɔn nhyehyɛe no adi dwuma.
id_aj4c0tyl04,Yɛn werɛ ho sɛ yɛreka yɛn akuraa ase nkongua so nipa no owu mpofirim ho asɛm akyerɛ wo.
id_dl4w87hqyg,"Megye di sɛ asɛm baako a wɔde bɛkasa akyerɛ anyansafoɔ no dɔɔso, wobɛtumi asua biribi afiri nneɛma a ɛtoo wɔn a wɔhunuu wɔn sɛ wɔawia intanɛt no so."
id_3x77yb9syb,Asɛnnennen wɔ hɔ sɛ mogya bɛfiri ne nyarewa wɔ beaeɛ a wɔbɛtwa twetia no.
id_4rk1csgfca,Ɔsoafoɔ no de nneɛma a ɛbɛboa ama wɔasiesie nneɛma mu ama wɔn ani atew wɔ hɔ
id_bksr1nc2yl,Ɛsɛ sɛ nkorɔfoɔ sua kuayɔ ho akwan pa sɛdeɛ ɛbɛyɛ a wɔn kuayɔ mu nneɛma bɛtu mpɔn.
id_o75kjgxf49,Abɔnten no tebea a enye no ama nneɛma a wɔde tu kwan no ayɛ den.
id_jkyk4zqimq,"Sɛ wɔyi aduaba bi mu a, wonya nnuanennuro ne ahoɔdennuro a ɛwɔ mu no bi."
id_utc42zrkkc,"Yei nti, wɔn kaseɛ ne sɛ, ""Wo apɔmuden ne yɛn ahiadeɛ""."
id_h4l315908j,Ɛtɔ mmere bi a wɔhwɛ mmofra a wofi mmusua a wɔwɔ mmoawa no bi mu no yiye.
id_e7tyvcy239,Ɔkannifo no hweree ne nkwa ansa na ɔreyɛ nea ɔhyɛɛ ne manfo bɔ no.
id_x4bijywn5k,Adetɔfoɔ dwene nneɛma no su ho.
id_74g7az250b,Wɔakyekyɛ nsɛm a ɛfa adwuma ho akwankyerɛ ne adwene ne asetra ho nsɛm ho de akyerɛ mfitiasebea ahorow.
id_mor8rf5eta,"Wɔka Toha Zie (a ɛkyerɛ Ɔkyere Kɔkɔɔ wɔ Dagbani) ho asɛm sɛ na ɔyɛ ɔkofoɔ kokodurufoɔ. Wɔtoo no saa ɛfiri sɛ na ne honam ani yɛ fɛ. Ɛyɛ anika yie sɛ Mole-Dagbani akuo a wɔwɔ Ghana ne Burkina Faso akyi no, mmusuakuo binom a wɔwɔ Abibiman binom te sɛ Mali nso nam saa ɔbarima yi so na wɔfiri bae."
id_hdocfna894,Nnipa a wɔwɔ Awutu Senya Atɔe fam no nni ayaresa ho hokwan pii.
id_04qre0i6xu,Ɛyɛ den ma mmofra bere a wɔn awofo wuwu no.
id_4ajbke8qtn,"Ɛnnɛ, yɛbɛsusu edin a wɔde ma no ho nsɛm wɔ ti mmienu a ɛdi hɔ no mu."
id_1i5g6vsejt,"Gabon ( ɔha ne du nsia), Guinea ( ɔha ne du nkron), Ghana ( ɔha ne du baako), Burkina Faso ( ɔha ne dunan), Benin ( ɔha ne dunum), Comoros ( ɔha ne dunsia) ne Uganda ( ɔha ne dunson)"
id_kybl8wpb9x,Ahotew a ɛwɔ nna mu ho hia na mmeawa atumi akɔ sukuu ahorow.
id_gsk4j2qvq4,Nnipa dodow no ara te afie a wɔde sare asi so mu.
id_1w0ahcy01n,Saa nkɔsoɔ adwuma yi gyee aban no bɛboro mfeɛ mmienu ansa na ɛredu awieeɛ.
id_arzu0k07oc,wobesie coronavirus akuw wɔ amusiei ahorow a aban no ahyɛ sɛ wɔnsie no mu.
id_risnfx4p7v,"Afe 1721 mu no, Asantehene no yɛɛ mpaboa maa Kente, na ɔtoo mpaboa maa Kuruga ne Ameyaw de hyɛɛ wɔn anuonyam wɔ wɔn nwene ho adwuma no ho."
id_810uvmgu7z,Nhomasua nhyehyɛe a ɛwɔ Ghana no nyɛ nea eye sen biara.
id_tunb6d9rgf,"Ɛno nti, Kwame Nkruma fii aseɛ de ne ho hyɛɛ amanyɔsɛm mu. Ghana nyaa faahodie firii Britianfoɔ nsam no, Ako Adjei bɛyɛɛ Ɔsoafoɔ a ɔdi kan wɔ Ghana abakɔsɛm mu, a na ɔhwɛ ɔman no mu nsɛm ne atɛntenenee so."
id_xuwlsfztrd,Wɔbɛhwehwɛ asase no mu ansa na wɔasi kwan no.
id_4705oi6rl9,"Momma yɛnhyɛ no nso sɛ, mogya a ɛwɔ mmaa mu no nnu mmarima deɛ no."
id_0gm1srau82,Na meyɛ abeawa panyin wɔ masaseten sukuu mu.
id_qe82wuoko1,Sika foforo a wɔabɔ no boro so dodo
id_6nj4ebqe59,"Bɔ mmɔden sɛ wobɛbɔ wo ho ban, na bɔ mmɔden nso sɛ wobɛbɔ wo bra."
id_x6yficn86i,Mmaa dodoɔ no ara te yea kɛseɛ te sɛ yafunu mu yea berɛ a wɔrekyekyere wɔn ho
id_bajp4vh1a5,"Deɛ ɛwɔ mako mu a ɛma ano yɛ yadeɛ no, wɔfrɛ no capsasin."
id_x5uitripx8,Mogyaborosoɔ yɛ berɛ a wo mogya aboro so wɔ nipadua no mu. Saa adwene yi na na mewɔ wɔ ho berɛ a na meyɛ abɔfra no.
id_37jdcy5us5,"Yei nti ɛnnɛ, yɛrebɛsua Asanteman abakɔsɛm kakra."
id_mxbe8z6b0j,Prussia/German nkoasom nniso nso bae.
id_08uugf74tv,Saa kwan yi so bɛboa akuafo efisɛ aduan a wodua no anya gua a wɔayɛ krado.
id_vwu2k3cjgo,Ɛno nso ma wo yafunu no ahoɔden na ɛsane nso bɔ wo ho ban firi ɔhaw ahodoɔ a owia tumi de ba no ho.
id_qhp4fd1ch1,Ɛsɛ sɛ mfiridwumafoɔ no yɛ adwuma wɔ turbin no so sɛdeɛ ɛbɛyɛ a wɔbɛtumi anya ahoɔden a ɛfata.
id_xnffp9aq35,Ɔmantam no nya sika kakraa bi a efi aban no hɔ.
id_ix6ckf7j95,Bɔs nnwumakuw abɔ akwantufo kɔkɔ sɛ wɔmmɔ wɔn agyapade ho ban na wɔmmɔ ho ban.
id_qvmytwssie,"Yei nti, na wɔsusu sɛ wɔde ntoma a wɔwɔ no bi bɛkɔ akɔfa akɔma yɛn nananom ama wɔasiesie wɔn ho."
id_wvvjsqvgg1,Mmarahyɛbadwafoɔ no resrɛ sika bere nyinaa.
id_r560gxap1o,Akwaa a ɛmfiri nipadua no mu a nneɛma a ɛkyekyere no no boaboa ano ansa na wɔyi no firi mu ne ayam.
id_skdqbi3lz3,Wɔde amanneɛbɔ ahorow bɛma wɔ abatow nhyehyɛe no awiei.
id_2o6s1is8a0,Obi tumi si gyinae papa anaa bɔne sɛnea amammerɛ bi ntumi nyɛ adwuma wɔ amammerɛ foforo mu no.
id_8fk3bprshg,"Ɛnnɛ, yɛrebɛhwɛ nneɛma nson nti a ɛsɛ sɛ wotaa di kɔtɔ."
id_q22n4r2cm2,Obi apɔmuden boa ma nankasa nya nkɔso.
id_0mzj4a23cf,"Ɛno deɛ, yɛ no yie na twe wo ho firi deɛ yɛadi kan aka ho asɛm sɛ ɛde akanea yareɛ ba no nyinaa ho."
id_ospv3w4wmp,"Akanfoɔ de wɔn aniwa di nkitaho, sɛdeɛ wɔtumi twetwe wɔn ani kyerɛ sɛ wɔn ani nnye deɛ wɔreyɛ no ho anaa wɔde wɔn ani kyerɛ sɛ wɔkasa animtiaa no; wɔtumi nso de wɔn ani kyerɛ obi sɛ onnyae deɛ wɔreyɛ no."
id_e0j1efhc3v,Ɛsiane sɛ sidi no boɔ yɛ den sene US dɔla nti
id_x9893qkcpd,Nnipa dodow no ara a wotu wɔn ho fi adwuma mu no hyia ohia ho haw no.
id_6h8grurj0y,"Ntwɛn mma wɔnhwɛ wo mogya mu no nhu sɛ woato wo mogya mu, mmom hwɛ hu sɛ wobɛkɔ akɔhwɛ wo ho daa sɛnea ɛbɛyɛ a sɛ ɔhaw bi sɔre a, wobetumi aboa wo ntɛm so."
id_zj9ijhz2ji,"Mmarima baanu bɛtow hyɛɛ no so bere a ɔrebɛkɔ adwuma nnɛ anɔpa yi, na me wɔfa bubuu ne mene bere a ɔhwehwee atrapoe no so no."
id_uahnovbw6e,"Ɛno nti, ɛbɛyɛ den ama yɛn pa ara sɛ yɛbɛtumi anya akokoɔduro de ayɛ saa nneɛma yi bi."
id_eyi6mrrc9b,"Yei nti, Akanfoɔ titire ne Asantefoɔ no de wɔn nsa atwerɛ agu wɔn nkran so."
id_pilpnne58x,Ɛsɛ sɛ wɔkyerɛkyerɛ mmofra hia a nhomasua ho hia.
id_8o9t95l1ei,Mma deɛ woasua kakra afa Bonwire Kente Weaving Village ho no nnhyɛ wo ara wo ho.
id_qyt8fld9zy,"Onipa a ɔgyina nnipa ne nkuraa aban adwumayɛfoɔ kuo no ananmu, Ghana de too dwa wɔ nkɔmmɔ bi mu sɛ wɔayɛ sika a adwumakuo no hwehwɛ sɛ wɔmma wɔn no 60% no mu nsakraeɛ ama abɛyɛ 65%."
id_2csn25essh,Mprempren wɔagye asoɛe ahorow atom sɛ wɔntete ayarehwɛfo.
id_b4p0gyvyyv,Polisifo ayɛ mmɔdenbɔ de ayɛ asɛm no mu nhwehwɛmu.
id_jgykf8hjjn,"Esiane sɛ akwan no nyɛ papa nti, akwanhyia betumi asi bere biara."
id_c49dfxu06f,"Owura Ruto dii nkonim wɔ abatoɔ a ɛbaa Ahinime da a ɛtɔ so 9 no mu, nanso na nsonsonoe a ɛda ɔne Raila Odinga ntam no sua."
id_hu4yajgci7,Nkorɔfoɔ retɔn wɔn nsase de anya sika.
id_ba6yjjczds,Wɔbɔɔ adwumayɛbea ahorow a wɔde nnwuma di dwuma de trɛw nnwuma mu ma ɔmanfo.
id_okgb5gnedf,Hwehwɛ wo dɔkota ntɛm ara sɛdeɛ ɛbɛyɛ a ɔbɛtumi ama wo mmoa a ɛhia wo.
id_30530c6x2k,"Awerɛhosɛm ne sɛ, ɔno ara ne babarima na okum no, na ɛma yehu hia a ehia sɛ yenya nimdeɛ kɛse na yɛtete yɛn ho sɛnea ɛbɛyɛ a yɛrentumi mma nsɛm a ɛte saa nsi."
id_xqgvlglt93,Wɔn a wɔte hɔ no yɛɛ ɔkwan foforo bere a nsuyiri sɛee wɔn abɔntenban no.
id_hqhmm8r939,Akwahosan ho adwumayɛfo reyɛ nea wobetumi biara de ama tebea no atu mpɔn.
id_ujvpt4hcwx,"Ɔka sɛ wokum ne kunu wɔ ne pɛnhyen afahyɛ ase, na ɔkyerɛw krataa kɔmaa adwuma sohwɛfo no de daa nani so sɛ nakatua a enni mu no nyɛ no fɛ."
id_ghah37qmnw,Ɛtumi trɛ kɔ onipa no anom nyinaa mu
id_6tw04ylpw1,"Yɛahunu sɛ, nnuane binom wɔ hɔ a ɛhwɛ wei nyinaa so wɔ nipadua no mu sɛdeɛ ɛbɛyɛ a yɛremfa nnome mmoro so."
id_q5550bvd7k,"Nhwehwɛmu a wɔayɛ afa kromium yi ho no kyerɛ sɛ, n'adwuma wɔ nipadua no mu ne sɛ, ɛma glukosa a ɛwɔ mogya no so te sɛdeɛ ɛbɛyɛ a asikyire a ɛwɔ mogya no mu no bɛyɛ pɛ."
id_8gta4c9sei,Private sukuu ahorow ma nhomasua a ɛfata nanso ne bo yɛ den yiye.
id_q279gh1oni,"Sɛ mfuturo gu honam ani kyɛ a, ɛtumi ma honam ani yɛ no yaw, ɛtumi nso ma honam ani tu, na ɛtumi ma honam ani te sɛ nwansena."
id_xy9rwdyohm,Nsrahwɛfo no binom kaa saa asɛm yi;
id_sle36upk48,"Mpɛn pii no, wɔyɛ nneɛma a wɔde dii kan dii dwuma no bi de yɛ nneɛma a enni papa."
id_m019z1935e,"Akuw a wɔn mu dodow no ara yɛ agodifo foforo mpo no, wobetumi adi nkonim wɔ akansi bi mu."
id_43skiktbcz,"Hyɛ no nso sɛ mona mona mona monaa no akyi ansa na moakɔ ayaresabea no, monnhyɛ mo ho mmɔden sɛ monmfa biribiara nngu mo nipadua no ho baabiara."
id_9zauho30d0,"da biara da no, asɛm foforo bi fi awarefo hɔ."
id_xqkz39n32u,Nnipa a wɔtumi gye wɔn ho di anaa wɔtumi ma wɔn ani da hɔ yɛ adeɛ a ɛtɔ so mmienu wɔ wɔn suban mu.
id_wjiw4a3o0k,Wonya ayarefo a wɔasan ayɛ yiye a woyi wɔn fi ayaresabea hɔ.
id_96bywi2lu8,Asoɛeɛ a Ɛhwɛ Nhomasua so no na ɛbɛboa mpaninfoɔ adesua ne adesua.
id_u8rchiki6s,"Berɛ a Europefoɔ a wɔdi kan kɔdii nkuro no bɛduruu hɔ wɔ afeha a ɛtɔ so dunum awiei no, na Gold Coast mpɔtam hɔfoɔ pii rebɔ mmɔden sɛ wɔbɛhyɛ wɔn nsase foforɔ a wɔafa no mu den na wɔatena baabi a asomdwoeɛ wɔ na ɛbɛtena hɔ daa."
id_oxfc5h6vjr,"Deɛ ɛtumi yɛ hu pa ara ne sɛ, saa nipa no tumi yɛ mmrɛ, na ne kra nso tumi yera."
id_4oy3rtt8dp,Ɛyɛ adepa sɛ woanya nnamfo a wodwene wo ho.
id_jhgvzzikq0,"Yɛwɔ nsateaa atitiriw mmiɛnsa: tuntum, orange, ne number."
id_k6g73lh8jy,"Abakɔsɛm akyerɛwfo frɛ saa ayɔnkofa yi sɛ ""Adamfofa Nkitahodie""."
id_wy0qgy9jjo,Nnuom ahodoɔ a yɛtaa nom no tumi de brɛbrɛ mu haw ba.
id_ckvr2h5dnq,"Saa ɔman yi hyɛ nneɛma pii te sɛ afidie a wɔde yɛ mfuo, nnuane ne ntaadeɛ ne deɛ ɛkeka ho pii, mpo deɛ yɛhyɛ."
id_aew14lgf9k,Asoɛeɛ a ɛhwɛ nwomasua ne Agodie so nsɛm no ne akyerɛkyerɛfoɔ no nyinaa bɛkɔ akɔsi sɛ wɔbɛtumi ama wɔn nsa aka nimdeɛ a ɛfa wɔn adwuma ho ne sɛdeɛ wɔbɛtumi anya nkɔsoɔ.
id_ydmcz25yew,"Ɛberɛ a ɛsɛ sɛ dwonsɔ no yɛ akokɔsradeɛ kakra anaa ayɛ fitaa no, dwonsɔ no tumi sesa yɛ tuntum anaa ɛden."
id_ohkvvfty90,Ɔakyerɛw amanneɛbɔ bi afa dwumadibea hɔ dwumadi ahorow a wɔyɛ bosome biara no ho.
id_cpb07u464f,Ɛsɛ sɛ wɔma mmabun te nea eye ma wɔn asetra ase na wɔkyerɛkyerɛ wɔn
id_ez7555crl4,"Nea ɛbɛyɛ na akyinnyegye amfa mu nti, hyɛn tuntum a wɔbɛtɔ nyinaa bɛyɛ hyɛn a wotua tow kakraa bi wɔ wɔn nneɛma a wɔtɔ no so, na wɔn nneɛma nso ayɛ kronn na ɛbɛboa ama ɔman no sikasɛm agyina;"
id_5plxuqni5i,"Nhwehwɛmu kyerɛ sɛ, ɛtumi ko tia kokoram."
id_bpk4c2djb0,Adwumayɛkuo no atirimpɔ ne sɛ wɔde wɔn ho bɛhyɛ nnwuma ahodoɔ a aban no reyɛ de ahyɛ akyerɛkyerɛfoɔ akoma mu den no mu
id_9fn6c961hm,Onipa no ano taa mu
id_309jjkf6xo,Hwɛ nsɛmmisa a edidi so yi so hwɛ hwɛ sɛ wobɛdwene sɛdeɛ wɔredi wo ho dwuma ne sɛdeɛ wo ne wo hokafoɔ di no ho.
id_93yq0ymxfa,"Sɛ atɛkyɛ pii atwa yɛn ho ahyia a, ɛkyerɛ sɛ yɛn ani nna hɔ na ɛma nyarewa trɛw."
id_tt9s81t8mf,Wɔaka nsɛm a ɛfa coronavirus atoro anansesɛm ho wɔ sohyia midia so wɔ lockdown no mu
id_qde237oykk,"Mmeae a anyinam ahoɔden nni hɔ no, nkurɔfo de wɔn ho ahyɛ owia mu."
id_d78gypy8jo,"Nnipa ɔpepem 24 na wonya saa yareɛ yi afe biara, anaa nnipa 300 biara mu baako na wanya bi."
id_lmzzm6scee,Sika ahe na wohia na ama woasesa w'asetra kwan?
id_e8exij8xt0,Ɛsɛ sɛ wɔbɔ wɔn a wɔyɛ nea mmara mma ho kwan no sobo wɔ asɛnnibea ahorow.
id_iztzd6dmni,Amammerɛ mu din yɛ gyinapɛn a yɛde bɔ yɛn bra.
id_qc3ywde5zh,Ɔmantam guamtrani no gyee sobo no toom nkutoo sɛ wɔantua ka ntɛm a.
id_x0b06zmqtl,Akwahosan ho mpanyimfo a wɔwɔ Ghana Atifi fam no amma amanneɛbɔ pa wɔ mmofra a wɔwɔ akisikuru ho.
id_kjwtqhgkyu,"Bio nso, nnuanennuro bi wɔ karɔto mu a ɛboa ma honam no tumi ko tia ayamtim ne ahohuru ahodoɔ binom."
id_66ng7mtdwl,"Driver a onni adwene no de akwanhyia kɛse bi bae bere a obuu kar mmara nyinaa so, ɛmfa ho sɛ akwantufo no teɛteɛɛm kyerɛɛ no mpɛn pii sɛ ɔnka kar yiye no."
id_ycq15qjp8k,mmea a wɔyem nnya awo ho ayaresa mfi akwahosan asoɛe ahorow bio.
id_8bv9evsxic,Obiara nnya sika mfi aban hɔ.
id_3iofhohvw5,Nnuane afoforɔ binom nso wɔ mu a ɛboa nipadua no wɔ nyarewa ahodoɔ ahodoɔ ano.
id_w1c7lslmek,"Sԑ nyarewa a ԑnam saa yareԑ yi so ba no rekɔ nanim no, sԑdeԑ ԑrekᴐ ara na honam ani ani ani no ani so no yԑ duru nna du ansa na ayera."
id_6hgafzt5ol,"Bio, mansini a ɛtɔ so mmiɛnsa ne Manya Atifi fam mansini no a emu nnipa (43.6%) na wɔdi ohia buruburoo."
id_h1339hmp6r,Ɔhwɛfo no de ne nsa hyɛɛ apam no ase maa adwumayɛfo no.
id_p10twpyuak,Rowan Sebastian Atkinson yɛ ɔserefo a nnipa dodow no ara nim no sɛ Owura Rowan Sebastian Atkinson. Bean.
id_emx99u94dh,"Afei nso, wɔyɛ amanne sɛ wɔyi nneɛma bi firi nnipa a wɔdi afahyɛ no ho (a Ewefoɔ gye di sɛ nananom ahonhom na wɔtena hɔ) denam nsa a wɔde bɔ afɔre no so."
id_pweszejcel,"Nneɛma bi te sɛ katalase, lipaase ne amylase a ɛwɔ atade mu no tumi boa ma nnuane bubu wɔ yafunu mu, ɛma mframa, anaa sɛ obi ani nnye ho, ne ayamkuro no fi hɔ."
id_5jfer00ldf,Wɔkyerɛɛ akuafo sɛnea wodua vanila na wotwa.
id_lbbqyvarh8,"Wei yɛ adesuadan, enti megye di sɛ woasua biribi."
id_6rhouc9jvh,Nnipa a wɔwɔ Awutu Senya Atɔe fam no nni ayaresa ho hokwan pii.
id_3rabr3a3nz,Ɛsɛ sɛ wogye ɔmanfo tom wɔ nna mu haw ahorow no ho.
id_side3oquzx,"Saa akatakyi yi ne Edward Akufo-Addo, Ebenezer Ako-Adjei, J.B."
id_wwa2gqisk3,"""Efie Abosea"", yɛ amammerɛ kwan so ahosiesie foforɔ a, ɛyɛ mfatoho a ɛkyerɛ sɛdeɛ ɛyɛ yaw sɛ ɔbo bɛbɔ wo wɔ fie no mu, na ɛnyɛ sɛ wobɛbɔ no wɔ abɔnten."
id_w17qlrwp6r,Mensimah ne ne kunu fa so di nkitaho wɔ sohyia midia so.
id_0h7kj7fmdb,"Abena, mma wo bo mmfuw. Nsɛm a efi ne kunu kunu hɔ yi twaa no te sɛ akuturuku. Wanhwɛ kwan koraa sɛ obefi ne nkyɛn."
id_n63w4mjflv,"kyerɛɛ mu sɛ, sɛ yɛtumi si nneɛma yinom bi a yɛbɛtumi de aba aman foforɔ so kwan no so, na yɛtumi nso de nneɛma a ɛwɔ ɔman yi mu a yɛbɛtumi anya no aboro so a, ɛyɛ asɛm a yɛbɛtumi agyina so ahwɛ sɛ yɛbɛtumi ayɛ saa."
id_tbsaghfvc4,"Ɛmfa ho nantwie, tuna, mprako ne deɛ ɛkeka ho no, protein a ɛwɔ mmire no mu no boro wɔn so."
id_m7ijpkrn7e,"Mmabun dodoɔ no ara a wɔwɔ Ghana no kɔ sukuu a wɔnni nimdeɛ biara a wɔde bɛtena wɔn adwuma mu, ɛno nti Adwumakuo a ɛhwɛ nwomasua so no asi gyinae sɛ wɔbɛsesa adesua no mu sɛdeɛ ɛbɛyɛ a asuafoɔ no bɛtumi ahyɛ wɔn nimdeɛ mu den."
id_82nds1t4qa,Akwahosan akuw yɛ ade a ɛho hia wɔ yɛn mpɔtam hɔ.
id_nlsak3855l,"Sɛ nnipa baanu anaa dodoɔ no ara rekɔ baabi na wɔn mu baako anaa dodoɔ no ara pɛ sɛ wɔdi kan a, na wɔba nkwanta so a, wɔde nnua gu kwan a wɔfa so no so de kyerɛ wɔn akyifoɔ baabi a wɔafa no."
id_rge28v7l6l,Ɔman turo ahorow no kyerɛw sɛ wɔkyeree mmoa pii wɔ ɔyaredɔm a wɔabara no mu.
id_rr7aikat1v,"Ɛtɔ mmere bi a, mmarima a wɔredi agorɔ no pɛ sɛ wɔtwɛn wɔn mfɛfo no ansa na wɔde wɔn din ato dwom no mu."
id_bf3phnpcj5,"Yei kyerɛ sɛ, wɔn na wɔyɛ Akanfoɔ kuo a ɛdi kan a Onyankopɔn de wɔn baa Ghana no. Bononom kuo a ɛdi mu no hyɛɛ aseɛ 1295."
id_e5ykx5jw4z,Wɔn a wɔntumi nna no nso tumi si adwene no kwan ma ɛntumi nyɛ adwuma sɛdeɛ ɛsɛ.
id_qcr2ki65oi,"Ɛno nti, na wɔyɛ adɔkotafoɔ a wɔwo mmaa wɔ nnafua ɔha mu."
id_eho4hmd5lo,Polisifo bɛhwɛ hu sɛ asomdwoe ne biakoyɛ wɔ mpɔtam hɔ.
id_4quzv1i3zc,Nna mu nyarewa yɛ nyarewa a wobetumi anya titiriw afi nna mu fekubɔ mu.
id_7g89t5d5z7,"Ɛho hia sɛ wɔma nkurɔfo te asase a ɛbɛyɛ wɔn dea no ho asɛm, titiriw bere a yesusuw nsase ho akasakasa a ɛrekɔ so no ho no."
id_k69smej5ua,"Akanfoɔ kasafoɔ no fii aseɛ tu kɔɔ baabi a akyiri yi wɔbɛfrɛɛ no Ghana no bɛyɛ afe apem dunum no. Ɛrekorɔ afe apem dunum no, Akanfoɔ no bɛtenaa Akanman a na wɔfrɛ no Bonoman no mu, na ɛno nti na wɔtoo Brong-Ahafo mantam no din."
id_546ke0if19,Sub-County ahorow no benya sika a wɔde bɛyɛ nhyehyɛe ama ɔmanfo yiye.
id_hd1zi1qn8b,"Nhwehwɛmu ada no adi sɛ, sɛ obi kyerɛw nneɛma bi to hɔ a, ɛboa ma ɔde n'adwene si biribi pɔtee bi so, na ɛno tumi so ate dadwene so yie."
id_1zkpm8ibo7,Nneyɛɛ ne suban bi twe obi fi Onyankopɔn akwan ho.
id_6a2mv3ueu0,"Nhwehwɛmu a wɔyɛeɛ no daa no adi sɛ, aberanteɛ a wadi mfeɛ mmiɛnsa no kɔgu amena no mu berɛ a ɔne ne nuammeɛ rebɔ agorɔ no, na ɛnam so hwere ne nkwa."
id_k70a1ncl0k,"""Toku kra ntoma. Ɔhemmaa bi a wɔfrɛ no Toku ne Asante hene, Nana Opoku Ware na mihyiaa no ɔko no mu."
id_g6g0zozice,Ɛsɛ sɛ mansini no de adwuma no ho nhyehyɛeɛ ma adwumakuo ahodoɔ a wɔtumi sisi adan ahodoɔ
id_qrm4dabunc,"Yei kyerɛ sɛ, bibiara nsii da"", a ɛkyerɛ sɛ, adwini bi a ɛte saa nsii da."
id_4yfv8clqrc,Akuw nkron pɛ na wɔde wɔn ho bɛhyɛ akansi no mu.
id_vevd8tmx19,"Nnipa nnum pirapiraeɛ na wɔn tebea no yɛ den yie ɛnam wei so, nanso ama Honorable Stephan Dapaah deɛ, wɔhyew no kum no saa berɛ no ara."
id_q4r4y1v53n,Asɔre no de sukuu ho nneɛma akyɛ sukuu no.
id_ncwgqmvwy6,"Sɛ wowɔ asase a wɔde bɛma wo no ho agyinatukuo a, eye sen sɛ wowɔ tɔn apam."
id_xl1ks2f0yn,"Nhwehwɛmu kyerɛ sɛ, wɔn a wɔwɔ mogyaborosoɔ a wɔtumi gye berɛ sere no ntumi nnya mogyaborosoɔ a ano yɛ den saa."
id_6l8n803299,Na ɛna bi nuabarima ne ne mma hwɛfo wɔ mmara kwan so. Nanso na agya no nni asɛyɛde pii wɔ mmara kwan so wɔ ne mma ho gye wɔn yiyedi nkutoo ho.
id_5bp3yaj7gx,Wɔhyew nwura a ɛwɔ ɔkwan no ho no.
id_284a14ecs1,Bishop no ka kyerɛɛ Kristofo sɛ aware kronkron ho hia sen aduan ne anonne.
id_qrjrqii5ov,"Sɛ tiafi wɔ hɔ mpo a, wɔntaa mfa nni dwuma."
id_kweldgvlor,Nnuom so nnuan bebree a wodi no betumi ama woanya koma yadeɛ.
id_uw8m0qmped,Akuw bi de nsɛm bi bɛkɔ ama wɔn a wɔwɔ hɔ no.
id_yu9cd15mdi,Ɛtɔ mmere bi a mmara a wonni so no yɛ adepa a wɔbɛyɛ Wɔwɔ hokwan kɛse sɛ wɔbɛkyere wo sɛ woyɛ bɔne bi a.
id_h63kxh1dmr,"Sɛ obi da ntontom asawa ase a, ɛmma atiridii yareɛ no ntrɛw nkɔ baabiara."
id_ftdzvhzpww,"de kaa ho sɛ, ɔmaa wɔn ahoɔden a wɔmmfa wɔn ani nto biribiara so."
id_4uccbflx0s,de ne ho retwɛn sɛ Owura Sarpong asɛm no bɛyɛ asuade ama afoforɔ a wɔyɛ saa adeɛ yi nso.
id_ymak9jaxwl,Ma wayeyi nyɛ deɛ ɛda atenka pa a wowɔ wɔ wo akoma mu no adi.
id_msw56x30g1,Afei Simpa ahemfo no hui sɛ ɛho hia sɛ wɔhyɛ saa ahyehyɛde yi mmara sɛnea ɛbɛyɛ a afahyɛ no bedi dwuma wɔ ɔkwan a ɛfata so.
id_yw1a6z72t9,Ahobammɔ adwumayɛfo ani da hɔ bere nyinaa awia ne anadwo.
id_3v45rdt1db,Asuafo binom yɛ adwuma a wɔnyɛ no da biara na wɔanya sika de ahwɛ sukuu.
id_j113nlm6h2,"Sɛ woserew mpɛn pii a, eye ma wakwahosan."
id_5y302rmgqp,Adwumakuo mu adwuma ne deɛ ɛho hia ɛfiri sɛ nyarewa nnim ahyeɛ.
id_r3vkjt4lzn,Opemso Ɔsɛe Tutu na na meyɛ Asantehene saa berɛ no.
id_idfvhzs9dx,"Mfe pii a atwam no, na nnipa dodow no ara ani nnye sukuu kɔ ho efisɛ na wonnim mfaso a ɛwɔ so."
id_t5bagljpw3,Mprempren mfe du ni a wɔannya wɔn ahokafo mfaso.
id_bpmc9ttleu,"Nanso sɛdeɛ ɛbɛyɛ a wobɛhunu wo tebea ntɛm pa ara no, bɔ mmɔden sɛ wobɛhunu wo dɔkota ntɛm ara a wobɛhunu saa nsɛnkyerɛnneɛ yi bi a, woatumi ako atia yareɛ no ntɛm pa ara."
id_nnpb9k2v8g,Dr.A.S. Ebenezer Ako-Adjei korɔ no ara de too Dr.Kwame Nkruma anim sɛ ɔmmra amanyɔkuo no mu sɛ wɔn twerɛtwerɛfoɔ.
id_dbhr6qf503,Asoɛeɛ a ɛhwɛ kuayɔ ho nsɛm so no de nnuro ne mfidie a wɔde pete mfidie no ama akuafoɔ.
id_r2ub3odbbv,Ɔmanpanin no tuu akuafoɔ fo sɛ wɔmfa aban nhyehyɛe nyɛ adwuma mfa nyi ohia ase.
